,daft_id,date_entered,views,type,rent,num_bedroom,num_bathroom,available_from,furnished,lease,ber_rating,address,distance_from_city_centre,latitude,longitude,region,url,input_date,property_id
228,216792971,2023-07-05,1466,Apartment,5000.0,4,4," Aug 21st, 2023", Yes, Minimum 1 Year,B3,"Apartment 419, Block 3/4, Gracepark Manor, Drumcondra, Dublin 9",3.874554567,53.377113,-6.243113,Dublin 9,https://www.daft.ie/for-rent/apartment-apartment-419-block-3-4-gracepark-manor-drumcondra-dublin-9/5320131,2023-07-06,e52b0f177557fe402911d7518ddb8050b3ccf114091d2f853b1948ab4f664c7d
229,25329185,2023-07-05,1717,Apartment,2160.0,2,1, Immediately, Yes, Minimum 1 Year,D1,"65 Brooklands Nutley Lane Dublin 4, Ballsbridge, Dublin 4",4.686861678,53.31860477,-6.213030653,Dublin 4,https://www.daft.ie/for-rent/apartment-65-brooklands-nutley-lane-dublin-4-ballsbridge-dublin-4/5329185,2023-07-06,cadfaee2a2cab3f10013c9a1e37d838845c93405db78354ab6a5a2ac38a2c45f
230,216780495,2023-07-06,1324,Apartment,3270.0,2,2, Immediately, Yes, Minimum 1 Year,B2,"Apartment 45, Block C, Dublin 2",1.947791748,53.344425,-6.238058,Dublin 2,https://www.daft.ie/for-rent/apartment-apartment-45-block-c-dublin-2/5318482,2023-07-06,9813a0515032aa68463896ffe7a26872fa1f2791035178d25b7e924eaa9f43ff
231,25330047,2023-07-05,828,House,3000.0,2,2," Aug 1st, 2023", Yes, Minimum 1 Year,B3,"Portobello Harbour, Grove Road, Rathmines, Dublin 6",1.753364288,53.32971255,-6.265594115,Dublin 6,https://www.daft.ie/for-rent/house-portobello-harbour-grove-road-rathmines-dublin-6/5330047,2023-07-06,7e32607e4c887a725593e7a3d88a74f87500f5e97354ecc43adfcc7922c780f9
232,25318605,2023-07-05,1348,Apartment,3800.0,2,2, Immediately, Yes, Minimum 3 Months,B2,"Basement Apartment, 10, Mount Street Crescent, Dub, Dublin City Centre",1.860870935,53.336952,-6.24318,,https://www.daft.ie/for-rent/apartment-basement-apartment-10-mount-street-crescent-dub-dublin-city-centre/5318605,2023-07-06,50d6824596f5e665687f7bba4619a3f253776938a716275183e54c3dd20c9129
233,25329497,2023-07-05,629,Apartment,2650.0,2,1," Jul 14th, 2023", Yes, Minimum 1 Year,C2,"The Northumberlands Love Lane, Dublin 2",1.878383983,53.3385931,-6.2414749,Dublin 2,https://www.daft.ie/for-rent/apartment-the-northumberlands-love-lane-dublin-2/5329497,2023-07-06,c2dd973d28f897b4880f8dddb63e7c32ef56375ca0a36f6d803b4a775d1018c1
234,216800327,2023-07-04,1116,Apartment,2426.0,2,2," Jul 5th, 2023", Yes, Minimum 1 Year,C1,"Apartment 14, Block A, Belfry Hall, Citywest, Co. Dublin",12.59659194,53.278089,-6.419148,,https://www.daft.ie/for-rent/apartment-apartment-14-block-a-belfry-hall-citywest-co-dublin/5320892,2023-07-06,adedd47cc4c5f2e779ecae3124b9871ee0b39d2d7058d4cf29386a53c6cf5f23
235,25327833,2023-07-04,939,Apartment,2500.0,1,1, Immediately, Yes, No Minimum,BER Exempt,"St Patricks Close, Dublin 2",0.758183078,53.33905026,-6.271221906,Dublin 2,https://www.daft.ie/for-rent/apartment-st-patricks-close-dublin-2/5327833,2023-07-06,6de53a36c58d9535091326eb7a3a9ebeeb0657753a6efca7ceef230d8b2a88ee
236,25293011,2023-07-05,2802,House,3950.0,5,3, Immediately, Yes, Minimum 1 Year,C3,"Seabury, Malahide, Co. Dublin",13.56162738,53.45678056,-6.184419612,,https://www.daft.ie/for-rent/house-seabury-malahide-co-dublin/5293011,2023-07-06,d59a3ca4928fd688ec90da6d46e4a240142ad8e20d6439431d57f89153a9594d
237,25327820,2023-07-04,1315,Apartment,1800.0,1,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"Apartment 123 Old County Road,Dublin 12, Crumlin, Dublin 12",3.248520395,53.327394,-6.30559,Dublin 12,https://www.daft.ie/for-rent/apartment-apartment-123-old-county-road-dublin-12-crumlin-dublin-12/5327820,2023-07-06,563f1fe547a3ae673e17e62d2db38fc790c6a9ea29b89aa5db07818ff3bf0013
238,216640508,2023-07-04,7157,Apartment,1800.0,1,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"South Circular Road, Dublin 8",2.078267914,53.334375,-6.292394,Dublin 8,https://www.daft.ie/for-rent/apartment-south-circular-road-dublin-8/5304657,2023-07-06,009013f1f7ef11aeed458e08228db95cc921127c725be39520ce6a05052c123e
239,25293781,2023-07-04,2795,Apartment,2500.0,1,1, Immediately, Yes, No Minimum,BER Exempt,"Camden Street, Dublin 2",1.364533912,53.33326315,-6.264801759,Dublin 2,https://www.daft.ie/for-rent/apartment-camden-street-dublin-2/5293781,2023-07-06,232248c60b415ab40bb74711d5f73c70628cab865e6ee120e63fb1433d781405
240,215879798,2023-07-06,5579,House,2200.0,2,1, Immediately, No, No Minimum,,"Dolphin Road, Drimnagh, Dublin 12",4.134269107,53.3299263,-6.3236515,Dublin 12,https://www.daft.ie/for-rent/house-dolphin-road-drimnagh-dublin-12/4692007,2023-07-06,0a9a0e5735a5172b8bc7d3d75f539cf0faada280d4dacbc308fabbe06c7751a0
241,216869721,2023-07-04,951,Apartment,2750.0,2,2, Immediately, Yes, Minimum 1 Year,E1,"Apartment 2, 24 Herbert Place, Dublin 2",1.898397649,53.336135,-6.243363,Dublin 2,https://www.daft.ie/for-rent/apartment-apartment-2-24-herbert-place-dublin-2/5328579,2023-07-06,4137c5e714dce996a6b1aa72d4105b77426a92fda603ac9ec360a7a0a87a5fa2
242,25302702,2023-07-06,16919,Studio,1200.0,1,0, Immediately, Yes, Minimum 1 Year,C3,"Dodder Park Road, Rathfarnham, Dublin 14",4.664791913,53.3040118,-6.2779375,Dublin 14,https://www.daft.ie/for-rent/studio-apartment-dodder-park-road-rathfarnham-dublin-14/5302702,2023-07-06,091d84986ddd255104684abad0daf68d01186825e3c0a150ca92d72b3ddb9597
243,25321381,2023-07-06,1150,House,3000.0,2,1," Jul 24th, 2023", Yes, Minimum 1 Year,B1,"Lansdowne Village, Ballsbridge, Dublin 4",3.015589057,53.33591467,-6.224867941,Dublin 4,https://www.daft.ie/for-rent/house-lansdowne-village-ballsbridge-dublin-4/5321381,2023-07-06,fd4d1aaed9eb47e1bf06d091db35ea31fbb8b62a5cd4048fa5aeca246c68f1f6
244,216808400,2023-07-03,2880,House,2499.0,2,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"Stratford Haven, Orwell Road, Rathgar, Dublin 6",3.889864448,53.310626,-6.272513,Dublin 6,https://www.daft.ie/for-rent/house-stratford-haven-orwell-road-rathgar-dublin-6/5321779,2023-07-06,86dd76b8d6dae7f2262026a8de88b74319c89c7ce9d60cc3c3615b9b8909f1b7
245,25326570,2023-07-03,1123,Apartment,2300.0,2,3," Aug 1st, 2023", Yes, Minimum 1 Year,B3,"4 Saint Olave's, Kinsealy, Co. Dublin",10.82183206,53.425873,-6.175872,,https://www.daft.ie/for-rent/apartment-4-saint-olaves-kinsealy-co-dublin/5326570,2023-07-06,8383e17c319254b2873fdb2aa5f1debc7eb56fe9f3bfe815909f8077dd0a10fe
246,25327064,2023-07-03,6108,House,1406.0,1,1, Immediately, Yes, No Minimum,BER Exempt,"8 Seville Terrace, Dublin 1, North Strand, Dublin 3",1.776404804,53.354473,-6.245267,Dublin 3,https://www.daft.ie/for-rent/house-8-seville-terrace-dublin-1-north-strand-dublin-3/5327064,2023-07-06,12082c5aefa49bf54316acfabef97c88e9995ccc22b109ee56ce3f4a88fa0a33
247,216647824,2023-07-04,1820,Apartment,3000.0,2,2, Immediately, Yes, Minimum 1 Year,C2,"Apartment 20, Block A, Park House, Dublin 2",2.250447044,53.344936,-6.233475,Dublin 2,https://www.daft.ie/for-rent/apartment-apartment-20-block-a-park-house-dublin-2/5305126,2023-07-06,4162826d6d4a563d8b3ffbedd1453a9826d912a7cb9f9fa4a7b059c30f598b88
248,25327597,2023-07-03,2450,Apartment,2340.0,2,1," Jul 4th, 2023", Yes, Minimum 1 Year,C3,"54 The Pines, Rockford Manor, Stradbrook Rd, Black, Blackrock, Co. Dublin",9.339475739,53.28860307,-6.16414547,,https://www.daft.ie/for-rent/apartment-54-the-pines-rockford-manor-stradbrook-rd-black-blackrock-co-dublin/5327597,2023-07-06,b19600539ceab946f936269e124eb3be49becc77b236586dfa0a7a3835d58920
249,216766772,2023-07-06,3390,Apartment,1511.0,1,1, Immediately, Yes, Minimum 1 Year,G,"Hollybank Road, Drumcondra",2.515495816,53.367093,-6.256444,,https://www.daft.ie/for-rent/apartment-hollybank-road-drumcondra/5317329,2023-07-06,2c4f6205d0ab721f6608bb2d41d9e0cd714be0dbb7da7c551ad11592b94e7015
250,216851498,2023-07-06,2588,Studio,1250.0,0,0, Immediately, Yes, Minimum 1 Year,BER Exempt,"Upper Sherrard Street, Dublin 1",1.576743169,53.35888413,-6.25980708,Dublin 1,https://www.daft.ie/for-rent/studio-apartment-upper-sherrard-street-dublin-1/5326963,2023-07-06,66d02aee0ef42a4a8ebc20547316c0057d48150d27b26d12c244ed4cd8b7b270
251,216855331,2023-07-06,925,Studio,1634.0,0,0, Immediately, Yes, Minimum 1 Year,BER Exempt,Leinster Road,2.558586693,53.322636,-6.272183,,https://www.daft.ie/for-rent/studio-apartment-leinster-road/5327157,2023-07-06,5fa228d88baabe6c3a05a627e2fa897177fc89b09d091919e9ffa75f08d3a44f
252,216711560,2023-07-05,1592,Apartment,3900.0,1,1, Immediately, Yes, No Minimum,B2,Capel Street,0.563839639,53.350279,-6.269739,,https://www.daft.ie/for-rent/apartment-capel-street/5311858,2023-07-06,b424174110b05eb2d26535943a24e7c41486f8647102997d24c5afbe56f5b32d
253,215871441,2023-07-06,6519,Apartment,2250.0,2,1, Immediately, No, No Minimum,,"Berry House, Custom House Square, Dublin 1",1.41404408,53.3479721,-6.2464498,Dublin 1,https://www.daft.ie/for-rent/apartment-berry-house-custom-house-square-dublin-1/4690659,2023-07-06,dfc64873478f14a606a69ed29d3d1e55b9edddad84037986f6e4f5efffbcf90b
254,216768196,2023-07-06,2879,Apartment,1780.0,1,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"Saint Mel's, Rathmines, Dublin 6",1.801650505,53.329324,-6.264625,Dublin 6,https://www.daft.ie/for-rent/apartment-saint-mels-rathmines-dublin-6/5317450,2023-07-06,b3bceec09c9b7d03e047e91e0eb8e781d4cb78e1f0093918d4b6ae65990c031f
255,216636889,2023-07-06,4678,Apartment,2629.0,3,3, Immediately, Yes, Minimum 1 Year,B3,"94 Gleann Na Rí, Druid Valley, Cabinteely, Dublin 18",13.83487473,53.245844,-6.143079,Dublin 18,https://www.daft.ie/for-rent/apartment-94-gleann-na-r-druid-valley-cabinteely-dublin-18/5304346,2023-07-06,bd682d9db699a3d1f334aede236c841791ad8cd0d67e184c957c1fd21e247025
256,216706908,2023-07-05,1772,Apartment,2100.0,1,1, Immediately, Yes, No Minimum,B3,"Buckingham Street Lower, Dublin 1",1.497854406,53.353275,-6.248972,Dublin 1,https://www.daft.ie/for-rent/apartment-buckingham-street-lower-dublin-1/5311141,2023-07-06,f66a5b7178e940f04ea70c37b1b073e86cc7851597790f751b8eadba17d89832
257,215871410,2023-07-06,4600,House,2500.0,3,1, Immediately, No, No Minimum,,"Seskin View Road, Tallaght, Dublin 24",9.151525489,53.2811707,-6.3529162,Dublin 24,https://www.daft.ie/for-rent/house-seskin-view-road-tallaght-dublin-24/4690619,2023-07-06,4556dfe8bffce78cd55a90b9842ce38e1156487dd43a1d7204f24350f0b23352
258,216722647,2023-07-05,1602,House,2850.0,2,1, Immediately, Yes, Minimum 1 Year,D1,"Saint Jude, 3 Rothe Abbey, Kilmainham, Dublin 8",2.604353454,53.338217,-6.304449,Dublin 8,https://www.daft.ie/for-rent/house-saint-jude-3-rothe-abbey-kilmainham-dublin-8/5312921,2023-07-06,1ffc6320f1a822fb9ba04a988125f9e6c5cd6373da37bde28bbf333e92908384
259,25296508,2023-07-06,2162,Apartment,2350.0,2,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"Flat 3, 74 Leeson Street Lower, Dublin 2, Dublin City Centre",1.503727547,53.33419,-6.254741,,https://www.daft.ie/for-rent/apartment-flat-3-74-leeson-street-lower-dublin-2-dublin-city-centre/5296508,2023-07-06,bb2fdcc80659303c94bd0d7e4c999a1a6bc356743b7321a60cb8c5a745cc7c3a
260,213792969,2023-07-06,14047,Apartment,1950.0,1,1, Immediately, Yes, Minimum 1 Year,G,"Whitworth Road, Drumcondra, Dublin 3",2.018510474,53.3635726,-6.2672158,Dublin 3,https://www.daft.ie/for-rent/apartment-whitworth-road-drumcondra-dublin-3/4266639,2023-07-06,5b9c769206fa8fed3ec001b636fdf05b5bbda6e3782d69d6bb6684274940de52
261,216768741,2023-07-06,1018,Apartment,2800.0,2,1, Immediately, Yes, Minimum 1 Year,E1,"Whitworth Road, Drumcondra, Dublin 3",1.988462169,53.3632862,-6.2659748,Dublin 3,https://www.daft.ie/for-rent/apartment-whitworth-road-drumcondra-dublin-3/5317465,2023-07-06,57b41ad0e0d87afa71b2cfe790dd219084d7d7e0436f519f2d140836496f2bad
262,216829977,2023-07-05,868,Studio,1899.0,0,0, Immediately, Yes, Minimum 1 Year,BER Exempt,"Flat 9, 138 Rathgar Road",3.332990957,53.315579,-6.271159,,https://www.daft.ie/for-rent/studio-apartment-flat-9-138-rathgar-road/5323812,2023-07-06,ef2c2b5dab4c2cc54884884ef2bf9e31add55345617f53bb5c401541661bfb22
263,25276155,2023-07-06,2777,Apartment,2750.0,1,1, Immediately, Yes, Minimum 3 Months,BER Exempt,"94 Saint Stephen's Green, Dublin 2, Dublin 2",0.998881636,53.33714619,-6.261505584,Dublin 2,https://www.daft.ie/for-rent/apartment-94-saint-stephens-green-dublin-2-dublin-2/5276155,2023-07-06,f675f0cfccc528eacf0833d28ebc927f7d4f2df6a2bba2ccb2e9f5fe78b70d30
264,216690309,2023-07-05,3354,House,2650.0,3,2, Immediately, Optional, Minimum 1 Year,BER Exempt,"Inisfree, 127 Windmill Park, Crumlin, Dublin 12",4.178367593,53.320843,-6.314646,Dublin 12,https://www.daft.ie/for-rent/house-inisfree-127-windmill-park-crumlin-dublin-12/5309810,2023-07-06,2e1954cd43e2d4fb2e9b4161d89eb86dcc64dd1320410b66ab05b8a89685ae6b
265,25308860,2023-07-05,15792,Apartment,1650.0,1,1," Jul 16th, 2023", Yes, No Minimum,BER Exempt,"44 Rathmines Road Upper, Dublin 6",2.790801384,53.3204008,-6.2648496,Dublin 6,https://www.daft.ie/for-rent/apartment-44-rathmines-road-upper-dublin-6/5308860,2023-07-06,f44b8df30e444a6ad3fd2424ecc18b5f09c4b303d2bdf5d14c9be6f8d3885c03
266,216589090,2023-07-06,5066,Apartment,1700.0,1,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"Moyne Road, Ranelagh",2.873531257,53.320534,-6.255856,,https://www.daft.ie/for-rent/apartment-moyne-road-ranelagh/5299201,2023-07-06,0df41f839e10a99488f4a795e7461b16fe155aadf0066454d808058bfcbd3d0e
267,216850772,2023-07-06,1201,Studio,1450.0,0,0, Immediately, Yes, Minimum 1 Year,BER Exempt,"North Circular Road, Dublin 1",1.615258101,53.359367,-6.260453,Dublin 1,https://www.daft.ie/for-rent/studio-apartment-north-circular-road-dublin-1/5326904,2023-07-06,711cf783c4f8cabe58aeb2b089268aced9fee22a4c5e51036cf37e4703802e9e
268,24734925,2023-07-06,2101,Apartment,3750.0,2,2, Immediately, Yes, Minimum 3 Months,BER Exempt,"The Marker Residences, Grand Canal Dock, Dublin 2",1.917279084,53.34463494,-6.238498379,Dublin 2,https://www.daft.ie/for-rent/apartment-the-marker-residences-grand-canal-dock-dublin-2/4734925,2023-07-06,2d49fecd7ca239da906b45a05e557d8c84b8d6701bd7efc5828ef23021b36b73
269,216834859,2023-07-06,3643,Studio,1276.0,0,0, Immediately, Yes, Minimum 1 Year,BER Exempt,"North Circular Road, Dublin 7",1.808137545,53.361008,-6.274997,Dublin 7,https://www.daft.ie/for-rent/studio-apartment-north-circular-road-dublin-7/5324194,2023-07-06,163c58a2ffa2e3d3cb9a8e093b6559f9207250903c01b11e643a35e8e900adab
270,216888138,2023-07-05,996,Apartment,2300.0,1,1," Jul 9th, 2023", Optional, Minimum 1 Year,C1,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3.108387026,53.326895,-6.232357,Dublin 4,https://www.daft.ie/for-rent/apartment-the-pines-herbert-park-lane-ballsbridge-dublin-4/5330267,2023-07-06,7f47a0784f9432fdf531134bad532d455ae3ca02f8921ec696dfaa2dd3d28403
271,216831674,2023-07-05,1030,Apartment,2200.0,1,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"32 Elgin Road, Ballsbridge, Dublin 4",2.702869588,53.330422,-6.235361,Dublin 4,https://www.daft.ie/for-rent/apartment-32-elgin-road-ballsbridge-dublin-4/5323867,2023-07-06,c93281b352ba15e0e67f740811b8b3c9c25d7e4f1522193e78f828f86082c7b5
272,216612882,2023-07-05,2360,House,5000.0,4,3, Immediately, No, Minimum 1 Year,C1,"The Mews, 1 Morehampton Court, Dublin 4",2.681753893,53.325934,-6.243609,Dublin 4,https://www.daft.ie/for-rent/house-the-mews-1-morehampton-court-dublin-4/5301765,2023-07-06,2634482cd27510304a3332879757b55a88430061f283cb9e281f745172d7eeb0
273,216889833,2023-07-05,991,Apartment,2700.0,2,3," Jul 14th, 2023", Yes, Minimum 1 Year,C1,"Rathmines Wood, Rathmines, Dublin 6",2.24791075,53.325245,-6.268175,Dublin 6,https://www.daft.ie/for-rent/apartment-rathmines-wood-rathmines-dublin-6/5330474,2023-07-06,be67ca3e8d03d832406b2aa90e439df9c2b8bd8f27aeb4d29bcf1c56d05c8f31
274,216742053,2023-07-05,5510,House,2196.0,3,3, Immediately, Yes, Minimum 1 Year,C3,"Hansted Close, Lucan, Co. Dublin",12.13916664,53.33604874,-6.448828118,,https://www.daft.ie/for-rent/house-hansted-close-lucan-co-dublin/5314541,2023-07-06,85ec83640418b91f2aee45a15bd803cc869f099b05cca2ccef1353a9f06fbaa0
275,216527957,2023-07-05,6858,Apartment,2250.0,2,1, Immediately, Yes, Minimum 1 Year,C3,"Apartment 5, The Cedars, Monkstown, Co. Dublin",9.111033194,53.293577,-6.161465,,https://www.daft.ie/for-rent/apartment-apartment-5-the-cedars-monkstown-co-dublin/5292012,2023-07-06,73310a5c5ee9a80bd197a844cbf7647900b1800720352a30e0d88e1d0970da0c
276,215796404,2023-07-05,3306,Apartment,2400.0,2,2, Immediately, Optional, Minimum 1 Year,B2,"19 Philipsburgh Avenue, Fairview, Dublin 3",2.687980231,53.36336,-6.240198,Dublin 3,https://www.daft.ie/for-rent/apartment-19-philipsburgh-avenue-fairview-dublin-3/4680244,2023-07-06,1ab6d185137b04ad6d756fb3503b4b3499b40ea65fddb464ce68a9d3532709cd
277,25330418,2023-07-06,382,Apartment,2200.0,2,1, Immediately, Yes, Minimum 1 Year,C3,"Oblate View, Tyrconnell Rd, Inchicore, Dublin 8",4.01208283,53.33615783,-6.325460693,Dublin 8,https://www.daft.ie/for-rent/apartment-oblate-view-tyrconnell-rd-inchicore-dublin-8/5330418,2023-07-06,fdbc0b420f3c3d8de28803f40a1ced0f64ed10166d3d9062c8c54324eaf81c54
278,216892379,2023-07-06,495,House,3000.0,4,3, Immediately, No, No Minimum,C3,"Castlefield Woods, Clonsilla, Dublin 15",10.52034526,53.3842651,-6.4113412,Dublin 15,https://www.daft.ie/for-rent/house-castlefield-woods-clonsilla-dublin-15/5330574,2023-07-06,9612f915a3513c358886791b1f396436e7a36cfef421db4a5425daed604e82e8
279,216794600,2023-07-05,2999,Apartment,1930.0,2,2, Immediately, Yes, Minimum 1 Year,C2,"Citywest Plaza, Citywest Shopping Centre, Citywest, Co. Dublin",12.4216046,53.2772759,-6.414830235,,https://www.daft.ie/for-rent/apartment-citywest-plaza-citywest-shopping-centre-citywest-co-dublin/5320207,2023-07-06,cae0eb599162f9f738f6f0cc223a017997804e7344df4da79b0d3604ed9103cb
280,216780496,2023-07-05,1737,House,4500.0,4,3, Immediately, Yes, Minimum 6 Months,C1,"3 Sandford Square, Merton Drive, Ranelagh, Dublin 6",2.879691773,53.321959,-6.24908,Dublin 6,https://www.daft.ie/for-rent/house-3-sandford-square-merton-drive-ranelagh-dublin-6/5318486,2023-07-06,a20de6994e8bdb71dea165ceddf156dfa77844e78ad6287b27cca1da26884138
281,216831783,2023-07-05,880,Apartment,2642.0,2,2, Immediately, Optional, Minimum 1 Year,C2,"3 Collegefort, Castleknock",7.584716867,53.368747,-6.374299,,https://www.daft.ie/for-rent/apartment-3-collegefort-castleknock/5323909,2023-07-06,53cae9c69eda29aa8b3fca3621de849847f3932e2fb7b912d408feeeeffe7dd9
282,216881982,2023-07-06,464,House,3500.0,3,2, Immediately, Yes, Minimum 6 Months,BER Exempt,"2 Pleasants Street, Dublin 8",1.125265194,53.335353,-6.268515,Dublin 8,https://www.daft.ie/for-rent/house-2-pleasants-street-dublin-8/5329726,2023-07-06,39cbab1edc8a5b2705bc188581ff8158b4967ccbb3d5e94dbd22ae672c1fa841
284,25287969,2023-07-06,2121,Apartment,3750.0,2,2, Immediately, Yes, Minimum 3 Months,A3,"Capital Dock Residence, Grand Canal , Dublin 2, Dublin 2",2.411160874,53.3450832,-6.23105631,Dublin 2,https://www.daft.ie/for-rent/apartment-capital-dock-residence-grand-canal-dublin-2-dublin-2/5287969,2023-07-06,996f09d6e00ba135ed32db2c38cc554fdcd55ae93aa4f731b5d4df95b3845fc5
285,216460943,2023-07-05,5560,Studio,1350.0,0,0, Immediately, Yes, Minimum 1 Year,F,"Flat 3, Stanfield House, 41A Strand Road, Sandymount, Dublin 4",4.202889151,53.330247,-6.209488,Dublin 4,https://www.daft.ie/for-rent/studio-apartment-flat-3-stanfield-house-41a-strand-road-sandymount-dublin-4/5285062,2023-07-06,1f3e3c3310baef14d5bd89fade27f154ff44d0b7b4d0703f43fb98cac083de9d
286,216686778,2023-07-06,1026,Apartment,2700.0,2,1, Immediately, Yes, Minimum 1 Year,B3,"Westland Square, Pearse Street, Dublin 2",1.31199131,53.343949,-6.247713,Dublin 2,https://www.daft.ie/for-rent/apartment-westland-square-pearse-street-dublin-2/5309425,2023-07-06,1c2c376cff7a372fcb7a59d3d887fcfbd320cb519c70d09384abf739a4ac7b20
287,216146021,2023-07-06,3295,Apartment,3264.0,2,2, Immediately, Yes, Minimum 1 Year,A2,"Apartment 8, Lock House 3, Charlemont Lane, Dublin 2",1.580375518,53.331492,-6.262766,Dublin 2,https://www.daft.ie/for-rent/apartment-apartment-8-lock-house-3-charlemont-lane-dublin-2/4725688,2023-07-06,ca72a23a20baa32aabeed9a5a23e3f01ac42fb2f69a352f64e5c99fb3b4d15ca
288,216170403,2023-07-06,5939,Apartment,3100.0,2,2, Immediately, Yes, Minimum 1 Year,A2,"Apartment 2, Lock House 2, Charlemont Lane, Dublin 2",1.576690549,53.33142,-6.263804,Dublin 2,https://www.daft.ie/for-rent/apartment-apartment-2-lock-house-2-charlemont-lane-dublin-2/4727972,2023-07-06,965daec2a1e94619c772dfd0f0511d139ab5a7aae2ed0782ef99bb0cad348406
289,216824926,2023-07-06,764,Apartment,2487.0,2,2," Jul 13th, 2023", Yes, Minimum 1 Year,A2,"Apartment 25, Lispole Court, Ashe Street, Lusk, Co. Dublin",21.20418122,53.525151,-6.161323,,https://www.daft.ie/for-rent/apartment-apartment-25-lispole-court-ashe-street-lusk-co-dublin/5323150,2023-07-06,51a1ddc131dbd9abe78a85304b2a5ca1b270e7e5bff5449cfe37ce56eabb3438
290,216889863,2023-07-06,942,Apartment,1535.0,1,1, Immediately, Yes, Minimum 1 Year,BER Exempt,"23 Nelson Street, Dublin 7",1.40172439,53.358029,-6.267592,Dublin 7,https://www.daft.ie/for-rent/flat-23-nelson-street-dublin-7/5330529,2023-07-06,08156e226bc75d8f550fefa13fabbcf3aa243d6e7e4b057390ee98d0d542df39
292,216596672,2023-07-06,3180,Apartment,2700.0,2,1, Immediately, Yes, Minimum 1 Year,B3,"Apartment 129, Westland Square, Dublin 2",1.358897559,53.344083,-6.246977,Dublin 2,https://www.daft.ie/for-rent/apartment-apartment-129-westland-square-dublin-2/5300128,2023-07-06,5a7eb2c915573b7cebfd7027dbec006237625b5f91877dbab8e31cc1ebb73bc4
